"2017-01-01 00:00:00",-263.801563,-93.1441731,-214.20918,87.36002842375,492.3542665123,505.62650338143,1826
"2017-01-01 01:00:00",-205.4802676,31.2260982,-179.988986,61.512484390769,493.75438796195,508.13453474582,1818
"2017-01-01 02:00:00",-315.75677,93.696726,-96.7650053,38.784332010837,466.85132811612,476.55674835917,1831
"2017-01-01 03:00:00",-129.7644697,-193.983627,-110.9574289,66.256824826341,478.726223497,489.29452079481,1843
"2017-01-01 04:00:00",-24.1311691,15.2392062,-274.991476,78.207141679089,468.07072506437,476.21613485984,1825
"2017-01-01 05:00:00",-221.1232939,141.1309676,-57.1706514,66.087116432202,450.08812977595,457.08161720922,1814
"2017-01-01 06:00:00",-10.969833011,45.753805,-94.0222489,74.182263422939,459.93602795739,467.90646435155,1820
"2017-01-01 07:00:00",-89.8985786,198.1280785,-99.6788875,55.472191563016,252.49712296882,467.79556662994,2347
"2017-01-01 08:00:00",-107.0139,-78.8051902,-15.231411898,63.835109710389,0,0,3000
"2017-01-01 09:00:00",-168.108045,-79.580529,36.27534964,54.360351683053,424.41309444444,471.88269741045,1924
"2017-01-01 10:00:00",68.402092,-198.495328,-96.75185413,71.379858359092,468.55399773183,478.37006673836,1838
"2017-01-01 11:00:00",50.6465164,178.5679538,-33.684613,61.829792384441,470.22135184211,480.23297399051,1856
"2017-01-01 12:00:00",44.8025894,44.873907,-79.6739493,70.435215073517,473.60136495614,483.58751568978,1850
"2017-01-01 13:00:00",190.516053,81.666688,-27.3681585,52.820813546751,463.72425477861,471.82968535865,1832
"2017-01-01 14:00:00",22.1228992,252.06248,50.8324207,46.156882920881,460.14105179825,469.49144570122,1816
"2017-01-01 15:00:00",44.32230013,190.68997,-49.6584668,61.620449545248,457.8680768609,467.26436993913,1825
"2017-01-01 16:00:00",49.1840807,109.9561393,-109.9065986,38.95507584125,453.50466179825,462.10230947146,1830
"2017-01-01 17:00:00",165.140199,59.2596056,-13.0216361,22.722234875547,452.72483494361,459.90515240712,1831
"2017-01-01 18:00:00",117.53851197,64.34635228,-90.5933019,43.744203081827,452.12147185464,459.90626409059,1826
"2017-01-01 19:00:00",9.24659978,121.084686,-52.110345572,47.434790433501,450.02366922306,457.96371133969,1838
"2017-01-01 20:00:00",-80.5718097,133.3251596,20.2282069,48.283297817536,447.8794620614,456.22317753762,1827
"2017-01-01 21:00:00",-197.28246,92.205179,-5.9145213,28.335531242676,443.58641609649,451.06487315935,1842
"2017-01-01 22:00:00",-223.17569,16.2884428,40.2161124,13.87416066009,442.1284095614,449.11973225796,1844
"2017-01-01 23:00:00",-160.67928,-114.799052,26.1898038,17.094806821222,234.34573833124,445.67365654902,2374
"2017-01-02 00:00:00",-129.6194932,-3.8742883,8.2413117,22.031329013763,434.05410776316,439.64557353661,1815
"2017-01-02 01:00:00",-75.12241453,-37.4956191,-71.8092689,42.661993887283,422.06428092105,426.31653711113,1828
"2017-01-02 02:00:00",63.156634,62.81851058,-103.9498991,33.013010782678,424.31308586466,430.34641519981,1823
"2017-01-02 03:00:00",83.968492,12.1105911,-122.1695426,26.864835698397,430.68415859649,437.38056042858,1846
"2017-01-02 04:00:00",-2.5808103,71.5714443,-147.017,27.184829981928,437.45721723684,445.41842252939,1853
"2017-01-02 05:00:00",-43.4002695,56.2246688,-182.93837,18.493458431164,435.5523775,444.37308352277,1846
"2017-01-02 06:00:00",19.30159619,-9.8927563,-197.93163,17.144975492516,428.84864723684,438.02901435524,1830
